CategoryCode,ItemCode,Week,WeekID,DiscountValue,DiscountedPrice,SellingPrice,OnPromotion,WeeklySales
category_2,211309,w4,20,,,,0.0,20
category_2,213802,w1,1,,,,0.0,14
category_2,213802,w2,2,,,,0.0,13
category_2,213802,w3,3,,,,0.0,10
category_2,213802,w4,4,,,,0.0,6
category_2,213802,w1,5,,,,0.0,8
category_2,213802,w2,6,,,,0.0,8
category_2,213802,w3,7,,,,0.0,5
category_2,213802,w4,8,,,,0.0,4
category_2,213802,w1,9,,,,0.0,9
category_2,213802,w2,10,,,,0.0,16
category_2,213802,w3,11,,,,0.0,8
category_2,213802,w4,12,,,,0.0,13
category_2,213802,w1,13,,,,0.0,3
category_2,213802,w2,14,,,,0.0,7
category_2,213802,w3,15,,,,0.0,9
category_2,213802,w4,16,,,,0.0,9
category_2,213802,w1,17,,,,0.0,6
category_2,213802,w2,18,,,,0.0,17
category_2,213802,w3,19,,,,0.0,8
category_2,213802,w4,20,,,,0.0,6
category_2,216151,w1,1,,,,0.0,13
category_2,216151,w2,2,,,,0.0,18
category_2,216151,w3,3,,,,0.0,19
category_2,216151,w4,4,,,,0.0,14
category_2,216151,w1,5,,,,0.0,11
category_2,216151,w2,6,,,,0.0,25
category_2,216151,w3,7,,,,0.0,16
category_2,216151,w4,8,,,,0.0,20
category_2,216151,w1,9,,,,0.0,15
category_2,216151,w2,10,,,,0.0,17
category_2,216151,w3,11,,,,0.0,18
category_2,216151,w4,12,,,,0.0,16
category_2,216151,w1,13,,,,0.0,12
category_2,216151,w2,14,,,,0.0,17
category_2,216151,w3,15,,,,0.0,25
category_2,216151,w4,16,,,,0.0,18
category_2,216151,w1,17,,,,0.0,20
category_2,216151,w2,18,,,,0.0,16
category_2,216151,w3,19,,,,0.0,11
category_2,216151,w4,20,,,,0.0,10
category_2,225259,w1,1,,,,0.0,18
category_2,225259,w2,2,,,,0.0,12
category_2,225259,w3,3,,,,0.0,9
category_2,225259,w4,4,,,,0.0,14
category_2,225259,w1,5,,,,0.0,13
category_2,225259,w2,6,,,,0.0,6
category_2,225259,w3,7,,,,0.0,7
category_2,225259,w4,8,,,,0.0,10
category_2,225259,w1,9,,,,0.0,17
category_2,225259,w2,10,,,,0.0,12
category_2,225259,w3,11,,,,0.0,14
category_2,225259,w4,12,,,,0.0,18
category_2,225259,w1,13,,,,0.0,12
category_2,225259,w2,14,,,,0.0,4
category_2,225259,w3,15,,,,0.0,10
category_2,225259,w4,16,,,,0.0,20
category_2,225259,w1,17,,,,0.0,7
category_2,225259,w2,18,,,,0.0,17
category_2,225259,w3,19,,,,0.0,14
category_2,225259,w4,20,,,,0.0,9
category_4,245581,w1,1,,,,0.0,70
category_4,245581,w2,2,,,,0.0,61
category_4,245581,w3,3,,,,0.0,87
category_4,245581,w4,4,,,,0.0,67
category_4,245581,w1,5,,,,0.0,96
category_4,245581,w2,6,,,,0.0,71
category_4,245581,w3,7,,,,0.0,72
category_4,245581,w4,8,,,,0.0,68
category_4,245581,w1,9,,,,0.0,68
category_4,245581,w2,10,,,,0.0,88
category_4,245581,w3,11,,,,0.0,102
category_4,245581,w4,12,,,,0.0,95
category_4,245581,w1,13,,,,0.0,92
category_4,245581,w2,14,,,,0.0,69
category_4,245581,w3,15,,,,0.0,131
category_4,245581,w4,16,,,,0.0,110
category_4,245581,w1,17,,,,0.0,189
category_4,245581,w2,18,,,,0.0,160
category_4,245581,w3,19,,,,0.0,128
category_4,245581,w4,20,,,,0.0,143
category_2,248272,w1,1,,,,0.0,31
category_2,248272,w2,2,,,,0.0,0
category_2,248272,w3,3,,,,0.0,0
category_2,248272,w4,4,,,,0.0,0
category_2,248272,w1,5,,,,0.0,16
category_2,248272,w2,6,,,,0.0,23
category_2,248272,w3,7,,,,0.0,36
category_2,248272,w4,8,,,,0.0,21
category_2,248272,w1,9,,,,0.0,20
category_2,248272,w2,10,,,,0.0,15
category_2,248272,w3,11,,,,0.0,14
category_2,248272,w4,12,,,,0.0,17
category_2,248272,w1,13,,,,0.0,29
category_2,248272,w2,14,,,,0.0,20
category_2,248272,w3,15,,,,0.0,25
category_2,248272,w4,16,,,,0.0,15
category_2,248272,w1,17,,,,0.0,21
category_2,248272,w2,18,,,,0.0,27
category_2,248272,w3,19,,,,0.0,12
category_2,248272,w4,20,,,,0.0,27
category_2,262384,w1,1,,,,0.0,6
category_2,262384,w2,2,,,,0.0,7
category_2,262384,w3,3,,,,0.0,11
category_2,262384,w4,4,,,,0.0,16
category_2,262384,w1,5,,,,0.0,13
category_2,262384,w2,6,,,,0.0,17
category_2,262384,w3,7,,,,0.0,9
category_2,262384,w4,8,,,,0.0,11
category_2,262384,w1,9,,,,0.0,23
category_2,262384,w2,10,,,,0.0,19
category_2,262384,w3,11,,,,0.0,19
category_2,262384,w4,12,,,,0.0,20
category_2,262384,w1,13,,,,0.0,11
category_2,262384,w2,14,,,,0.0,15
category_2,262384,w3,15,,,,0.0,20
category_2,262384,w4,16,,,,0.0,18
category_2,262384,w1,17,,,,0.0,16
category_2,262384,w2,18,,,,0.0,13
category_2,262384,w3,19,,,,0.0,19
category_2,262384,w4,20,,,,0.0,8
category_2,267478,w1,1,0.1,117.0,130.0,1.0,41
category_2,267478,w2,2,0.1,117.0,130.0,1.0,33
category_2,267478,w3,3,,,,0.0,12
category_2,267478,w4,4,,,,0.0,4
category_2,267478,w1,5,,,,0.0,9
category_2,267478,w2,6,,,,0.0,5
category_2,267478,w3,7,,,,0.0,6
category_2,267478,w4,8,,,,0.0,10
category_2,267478,w1,9,,,,0.0,13
category_2,267478,w2,10,,,,0.0,5
category_2,267478,w3,11,,,,0.0,0
category_2,267478,w4,12,,,,0.0,2
category_2,267478,w1,13,,,,0.0,11
category_2,267478,w2,14,,,,0.0,5
category_2,267478,w3,15,,,,0.0,8
category_2,267478,w4,16,,,,0.0,7
category_2,267478,w1,17,,,,0.0,6
category_2,267478,w2,18,,,,0.0,10
category_2,267478,w3,19,,,,0.0,11
category_2,267478,w4,20,,,,0.0,8
category_2,267496,w1,1,,,,0.0,0
category_2,267496,w2,2,,,,0.0,0
category_2,267496,w3,3,,,,0.0,0
category_2,267496,w4,4,,,,0.0,0
category_2,267496,w1,5,,,,0.0,1
category_2,267496,w2,6,,,,0.0,15
category_2,267496,w3,7,,,,0.0,8
category_2,267496,w4,8,,,,0.0,6
category_2,267496,w1,9,,,,0.0,11
category_2,267496,w2,10,,,,0.0,14
category_2,267496,w3,11,,,,0.0,12
category_2,267496,w4,12,,,,0.0,10
category_2,267496,w1,13,,,,0.0,8
category_2,267496,w2,14,,,,0.0,8
category_2,267496,w3,15,,,,0.0,12
category_2,267496,w4,16,,,,0.0,9
category_2,267496,w1,17,,,,0.0,9
category_2,267496,w2,18,,,,0.0,13
category_2,267496,w3,19,,,,0.0,10
category_2,267496,w4,20,,,,0.0,7
category_1,370195,w1,1,,,,0.0,35
category_1,370195,w2,2,,,,0.0,26
category_1,370195,w3,3,,,,0.0,41
category_1,370195,w4,4,,,,0.0,33
category_1,370195,w1,5,,,,0.0,53
category_1,370195,w2,6,,,,0.0,41
category_1,370195,w3,7,,,,0.0,57
category_1,370195,w4,8,,,,0.0,43
category_1,370195,w1,9,,,,0.0,36
category_1,370195,w2,10,,,,0.0,62
category_1,370195,w3,11,,,,0.0,86
category_1,370195,w4,12,,,,0.0,82
category_1,370195,w1,13,,,,0.0,70
category_1,370195,w2,14,,,,0.0,46
category_1,370195,w3,15,,,,0.0,63
category_1,370195,w4,16,,,,0.0,20
category_1,370195,w1,17,,,,0.0,39
category_1,370195,w2,18,,,,0.0,55
category_1,370195,w3,19,,,,0.0,38
category_1,370195,w4,20,,,,0.0,53
category_1,371104,w1,1,,,,0.0,10
category_1,371104,w2,2,,,,0.0,4
category_1,371104,w3,3,,,,0.0,8
category_1,371104,w4,4,,,,0.0,10
category_1,371104,w1,5,,,,0.0,11
category_1,371104,w2,6,,,,0.0,2
category_1,371104,w3,7,,,,0.0,13
category_1,371104,w4,8,,,,0.0,3
category_1,371104,w1,9,,,,0.0,5
category_1,371104,w2,10,,,,0.0,25
category_1,371104,w3,11,,,,0.0,24
category_1,371104,w4,12,,,,0.0,11
category_1,371104,w1,13,,,,0.0,4
category_1,371104,w2,14,,,,0.0,4
category_1,371104,w3,15,,,,0.0,14
category_1,371104,w4,16,,,,0.0,16
category_1,371104,w1,17,,,,0.0,5
category_1,371104,w2,18,,,,0.0,10
category_1,371104,w3,19,,,,0.0,18
category_1,371104,w4,20,,,,0.0,7
category_1,371239,w1,1,,,,0.0,13
category_1,371239,w2,2,,,,0.0,16
category_1,371239,w3,3,,,,0.0,4
category_1,371239,w4,4,,,,0.0,6
category_1,371239,w1,5,,,,0.0,17
category_1,371239,w2,6,,,,0.0,9
category_1,371239,w3,7,,,,0.0,9
category_1,371239,w4,8,,,,0.0,11
category_1,371239,w1,9,,,,0.0,6
category_1,371239,w2,10,,,,0.0,24
category_1,371239,w3,11,,,,0.0,11
category_1,371239,w4,12,,,,0.0,30
category_1,371239,w1,13,,,,0.0,20
category_1,371239,w2,14,,,,0.0,63
category_1,371239,w3,15,,,,0.0,19
category_1,371239,w4,16,,,,0.0,18
category_1,371239,w1,17,,,,0.0,10
category_1,371239,w2,18,,,,0.0,14
category_1,371239,w3,19,,,,0.0,12
category_1,371239,w4,20,,,,0.0,7
category_1,379249,w1,1,,,,0.0,16
category_1,379249,w2,2,,,,0.0,40
category_1,379249,w3,3,,,,0.0,32
category_1,379249,w4,4,,,,0.0,26
category_1,379249,w1,5,0.1,63.0,70.0,1.0,37
category_1,379249,w2,6,0.1,63.0,70.0,1.0,34
category_1,379249,w3,7,0.1,63.0,70.0,1.0,42
category_1,379249,w4,8,0.1,63.0,70.0,1.0,29
category_1,379249,w1,9,0.1,63.0,70.0,1.0,49
category_1,379249,w2,10,0.1,63.0,70.0,1.0,58
category_1,379249,w3,11,0.1,63.0,70.0,1.0,47
category_1,379249,w4,12,0.1,63.0,70.0,1.0,108
category_1,379249,w1,13,0.1,63.0,70.0,1.0,126
category_1,379249,w2,14,0.1,63.0,70.0,1.0,100
category_1,379249,w3,15,,,,0.0,34
category_1,379249,w4,16,0.1,63.0,70.0,1.0,76
category_1,379249,w1,17,0.1,63.0,70.0,1.0,67
category_1,379249,w2,18,,,,0.0,138
category_1,379249,w3,19,,,,0.0,22
category_1,379249,w4,20,,,,0.0,50
category_3,397213,w1,1,,,,0.0,14
category_3,397213,w2,2,,,,0.0,27
category_3,397213,w3,3,,,,0.0,1
category_3,397213,w4,4,,,,0.0,7
category_3,397213,w1,5,,,,0.0,52
category_3,397213,w2,6,,,,0.0,5
category_3,397213,w3,7,,,,0.0,19
category_3,397213,w4,8,,,,0.0,6
category_3,397213,w1,9,,,,0.0,10
category_3,397213,w2,10,,,,0.0,6
category_3,397213,w3,11,,,,0.0,13
category_3,397213,w4,12,,,,0.0,20
category_3,397213,w1,13,,,,0.0,1
category_3,397213,w2,14,,,,0.0,42
category_3,397213,w3,15,,,,0.0,18
category_3,397213,w4,16,,,,0.0,35
category_3,397213,w1,17,,,,0.0,24
category_3,397213,w2,18,,,,0.0,24
category_3,397213,w3,19,,,,0.0,11
category_3,397213,w4,20,,,,0.0,20
category_2,399220,w1,1,,,,0.0,19
category_2,399220,w2,2,,,,0.0,19
category_2,399220,w3,3,,,,0.0,22
category_2,399220,w4,4,,,,0.0,15
category_2,399220,w1,5,,,,0.0,25
category_2,399220,w2,6,,,,0.0,24
category_2,399220,w3,7,,,,0.0,12
category_2,399220,w4,8,,,,0.0,17
category_2,399220,w1,9,0.1,117.0,130.0,1.0,40
category_2,399220,w2,10,0.1,117.0,130.0,1.0,29
category_2,399220,w3,11,0.1,117.0,130.0,1.0,36
category_2,399220,w4,12,0.1,117.0,130.0,1.0,89
category_2,399220,w1,13,0.1,117.0,130.0,1.0,113
category_2,399220,w2,14,,,,0.0,33
category_2,399220,w3,15,,,,0.0,19
category_2,399220,w4,16,,,,0.0,23
category_2,399220,w1,17,,,,0.0,13
category_2,399220,w2,18,,,,0.0,28
category_2,399220,w3,19,,,,0.0,29
category_2,399220,w4,20,,,,0.0,32
category_1,416212,w1,1,,,,0.0,9
category_1,416212,w2,2,,,,0.0,1
category_1,416212,w3,3,,,,0.0,7
category_1,416212,w4,4,,,,0.0,9
category_1,416212,w1,5,,,,0.0,6
category_1,416212,w2,6,,,,0.0,7
category_1,416212,w3,7,,,,0.0,7
category_1,416212,w4,8,,,,0.0,10
category_1,416212,w1,9,,,,0.0,7
category_1,416212,w2,10,,,,0.0,15
category_1,416212,w3,11,,,,0.0,6
category_1,416212,w4,12,,,,0.0,5
category_1,416212,w1,13,,,,0.0,4
category_1,416212,w2,14,,,,0.0,7
category_1,416212,w3,15,,,,0.0,9
category_1,416212,w4,16,,,,0.0,10
category_1,416212,w1,17,,,,0.0,8
category_1,416212,w2,18,,,,0.0,15
category_1,416212,w3,19,,,,0.0,11
category_1,416212,w4,20,,,,0.0,10
category_2,687616,w1,1,,,,0.0,22
category_2,687616,w2,2,,,,0.0,17
category_2,687616,w3,3,,,,0.0,1
category_2,687616,w4,4,,,,0.0,0
category_2,687616,w1,5,,,,0.0,0
category_2,687616,w2,6,,,,0.0,1
category_2,687616,w3,7,,,,0.0,11
category_2,687616,w4,8,,,,0.0,19
category_2,687616,w1,9,,,,0.0,17
category_2,687616,w2,10,,,,0.0,21
category_2,687616,w3,11,,,,0.0,23
category_2,687616,w4,12,,,,0.0,31
category_2,687616,w1,13,,,,0.0,16
category_2,687616,w2,14,,,,0.0,14
category_2,687616,w3,15,,,,0.0,25
category_2,687616,w4,16,,,,0.0,8
category_2,687616,w1,17,,,,0.0,9
category_2,687616,w2,18,,,,0.0,20
category_2,687616,w3,19,,,,0.0,15
category_2,687616,w4,20,0.1,216.0,240.0,1.0,18
category_4,731104,w1,1,,,,0.0,28
category_4,731104,w2,2,,,,0.0,16
category_4,731104,w3,3,,,,0.0,6
category_4,731104,w4,4,,,,0.0,8
category_4,731104,w1,5,,,,0.0,30
category_4,731104,w2,6,,,,0.0,4
category_4,731104,w3,7,,,,0.0,30
category_4,731104,w4,8,,,,0.0,14
category_4,731104,w1,9,,,,0.0,8
category_4,731104,w2,10,,,,0.0,21
category_4,731104,w3,11,,,,0.0,19
category_4,731104,w4,12,,,,0.0,23
category_4,731104,w1,13,,,,0.0,22
category_4,731104,w2,14,,,,0.0,33
category_4,731104,w3,15,,,,0.0,10
category_4,731104,w4,16,,,,0.0,13
category_4,731104,w1,17,,,,0.0,0
category_4,731104,w2,18,,,,0.0,24
category_4,731104,w3,19,,,,0.0,0
category_4,731104,w4,20,,,,0.0,0
category_2,745945,w1,1,,,,0.0,13
category_2,745945,w2,2,,,,0.0,7
category_2,745945,w3,3,,,,0.0,3
category_2,745945,w4,4,,,,0.0,7
category_2,745945,w1,5,0.1,67.5,75.0,1.0,72
category_2,745945,w2,6,0.1,72.0,80.0,1.0,33
category_2,745945,w3,7,0.1,72.0,80.0,1.0,37
category_2,745945,w4,8,0.1,72.0,80.0,1.0,27
category_2,745945,w1,9,,,,0.0,5
category_2,745945,w2,10,,,,0.0,9
category_2,745945,w3,11,,,,0.0,10
category_2,745945,w4,12,,,,0.0,11
category_2,745945,w1,13,,,,0.0,22
category_2,745945,w2,14,,,,0.0,15
category_2,745945,w3,15,,,,0.0,15
category_2,745945,w4,16,,,,0.0,16
category_2,745945,w1,17,,,,0.0,11
category_2,745945,w2,18,,,,0.0,10
category_2,745945,w3,19,,,,0.0,7
category_2,745945,w4,20,,,,0.0,15
category_4,753613,w1,1,,,,0.0,30
category_4,753613,w2,2,,,,0.0,15
category_4,753613,w3,3,,,,0.0,12
category_4,753613,w4,4,,,,0.0,19
category_4,753613,w1,5,,,,0.0,37
category_4,753613,w2,6,,,,0.0,29
category_4,753613,w3,7,,,,0.0,17
category_4,753613,w4,8,,,,0.0,27
category_4,753613,w1,9,,,,0.0,33
category_4,753613,w2,10,,,,0.0,17
category_4,753613,w3,11,,,,0.0,21
category_4,753613,w4,12,,,,0.0,12
category_4,753613,w1,13,,,,0.0,31
category_4,753613,w2,14,0.1,63.0,70.0,1.0,53
category_4,753613,w3,15,,,,0.0,63
category_4,753613,w4,16,0.1,63.0,70.0,1.0,81
category_4,753613,w1,17,0.1,63.0,70.0,1.0,79
category_4,753613,w2,18,,,,0.0,85
category_4,753613,w3,19,,,,0.0,125
category_4,753613,w4,20,,,,0.0,132
category_1,755584,w1,1,,,,0.0,20
category_1,755584,w2,2,,,,0.0,25
category_1,755584,w3,3,,,,0.0,14
category_1,755584,w4,4,,,,0.0,36
category_1,755584,w1,5,0.1,63.0,70.0,1.0,67
category_1,755584,w2,6,0.1,63.0,70.0,1.0,18
category_1,755584,w3,7,0.1,63.0,70.0,1.0,45
category_1,755584,w4,8,0.1,63.0,70.0,1.0,64
category_1,755584,w1,9,0.1,63.0,70.0,1.0,47
category_1,755584,w2,10,0.1,63.0,70.0,1.0,36
category_1,755584,w3,11,0.1,63.0,70.0,1.0,15
category_1,755584,w4,12,0.1,63.0,70.0,1.0,38
category_1,755584,w1,13,0.1,63.0,70.0,1.0,19
category_1,755584,w2,14,0.1,63.0,70.0,1.0,40
category_1,755584,w3,15,,,,0.0,50
category_1,755584,w4,16,0.1,63.0,70.0,1.0,119
category_1,755584,w1,17,0.1,63.0,70.0,1.0,59
category_1,755584,w2,18,,,,0.0,64
category_1,755584,w3,19,,,,0.0,50
category_1,755584,w4,20,,,,0.0,25
category_2,815101,w1,1,,,,0.0,35
category_2,815101,w2,2,,,,0.0,15
category_2,815101,w3,3,,,,0.0,22
category_2,815101,w4,4,,,,0.0,38
category_2,815101,w1,5,,,,0.0,20
category_2,815101,w2,6,,,,0.0,26
category_2,815101,w3,7,,,,0.0,15
category_2,815101,w4,8,,,,0.0,31
category_2,815101,w1,9,,,,0.0,34
category_2,815101,w2,10,,,,0.0,20
category_2,815101,w3,11,0.1,72.0,80.0,1.0,63
category_2,815101,w4,12,,,,0.0,30
category_2,815101,w1,13,,,,0.0,29
category_2,815101,w2,14,,,,0.0,22
category_2,815101,w3,15,,,,0.0,24
category_2,815101,w4,16,,,,0.0,25
category_2,815101,w1,17,,,,0.0,25
category_2,815101,w2,18,,,,0.0,31
category_2,815101,w3,19,,,,0.0,12
category_2,815101,w4,20,,,,0.0,20
category_2,836125,w1,1,,,,0.0,41
category_2,836125,w2,2,,,,0.0,20
category_2,836125,w3,3,,,,0.0,22
category_2,836125,w4,4,,,,0.0,30
category_2,836125,w1,5,,,,0.0,40
category_2,836125,w2,6,,,,0.0,32
category_2,836125,w3,7,0.1,63.0,70.0,1.0,68
category_2,836125,w4,8,,,,0.0,36
category_2,836125,w1,9,,,,0.0,34
category_2,836125,w2,10,,,,0.0,39
category_2,836125,w3,11,,,,0.0,30
category_2,836125,w4,12,,,,0.0,37
category_2,836125,w1,13,,,,0.0,28
category_2,836125,w2,14,,,,0.0,30
category_2,836125,w3,15,,,,0.0,29
category_2,836125,w4,16,,,,0.0,30
category_2,836125,w1,17,,,,0.0,28
category_2,836125,w2,18,0.1,63.0,70.0,1.0,137
category_2,836125,w3,19,0.1,63.0,70.0,1.0,48
category_2,836125,w4,20,,,,0.0,31
category_2,836152,w1,1,,,,0.0,21
category_2,836152,w2,2,,,,0.0,12
category_2,836152,w3,3,,,,0.0,12
category_2,836152,w4,4,,,,0.0,15
category_2,836152,w1,5,,,,0.0,16
category_2,836152,w2,6,,,,0.0,18
category_2,836152,w3,7,,,,0.0,21
category_2,836152,w4,8,,,,0.0,10
category_2,836152,w1,9,,,,0.0,21
category_2,836152,w2,10,0.1,63.0,70.0,1.0,58
category_2,836152,w3,11,,,,0.0,22
category_2,836152,w4,12,,,,0.0,13
category_2,836152,w1,13,,,,0.0,15
category_2,836152,w2,14,,,,0.0,17
category_2,836152,w3,15,,,,0.0,26
category_2,836152,w4,16,,,,0.0,32
category_2,836152,w1,17,,,,0.0,9
category_2,836152,w2,18,,,,0.0,12
category_2,836152,w3,19,,,,0.0,11
category_2,836152,w4,20,0.1,63.0,70.0,1.0,49
category_4,836584,w1,1,,,,0.0,120
category_4,836584,w2,2,,,,0.0,95
category_4,836584,w3,3,,,,0.0,127
category_4,836584,w4,4,,,,0.0,126
category_4,836584,w1,5,,,,0.0,150
category_4,836584,w2,6,,,,0.0,127
category_4,836584,w3,7,,,,0.0,117
category_4,836584,w4,8,,,,0.0,247
category_4,836584,w1,9,,,,0.0,215
category_4,836584,w2,10,,,,0.0,113
category_4,836584,w3,11,,,,0.0,141
category_4,836584,w4,12,,,,0.0,120
category_4,836584,w1,13,,,,0.0,98
category_4,836584,w2,14,,,,0.0,169
category_4,836584,w3,15,,,,0.0,211
category_4,836584,w4,16,,,,0.0,0
category_4,836584,w1,17,,,,0.0,27
category_4,836584,w2,18,,,,0.0,302
category_4,836584,w3,19,,,,0.0,31
category_4,836584,w4,20,,,,0.0,0
category_2,837943,w1,1,,,,0.0,89
category_2,837943,w2,2,,,,0.0,70
category_2,837943,w3,3,,,,0.0,54
category_2,837943,w4,4,,,,0.0,104
category_2,837943,w1,5,,,,0.0,81
category_2,837943,w2,6,,,,0.0,97
category_2,837943,w3,7,,,,0.0,80
category_2,837943,w4,8,,,,0.0,111
category_2,837943,w1,9,,,,0.0,103
category_2,837943,w2,10,,,,0.0,85
category_2,837943,w3,11,,,,0.0,93
category_2,837943,w4,12,,,,0.0,98
category_2,837943,w1,13,,,,0.0,77
category_2,837943,w2,14,,,,0.0,71
category_2,837943,w3,15,,,,0.0,62
category_2,837943,w4,16,,,,0.0,113
category_2,837943,w1,17,,,,0.0,78
category_2,837943,w2,18,,,,0.0,101
category_2,837943,w3,19,,,,0.0,77
category_2,837943,w4,20,,,,0.0,105
category_2,838456,w1,1,,,,0.0,13
category_2,838456,w2,2,,,,0.0,11
category_2,838456,w3,3,,,,0.0,11
category_2,838456,w4,4,,,,0.0,7
category_2,838456,w1,5,,,,0.0,19
category_2,838456,w2,6,,,,0.0,9
category_2,838456,w3,7,,,,0.0,19
category_2,838456,w4,8,,,,0.0,10
category_2,838456,w1,9,,,,0.0,25
category_2,838456,w2,10,,,,0.0,17
category_2,838456,w3,11,,,,0.0,19
category_2,838456,w4,12,,,,0.0,25
category_2,838456,w1,13,,,,0.0,16
category_2,838456,w2,14,,,,0.0,25
category_2,838456,w3,15,,,,0.0,26
category_2,838456,w4,16,,,,0.0,17
category_2,838456,w1,17,,,,0.0,16
category_2,838456,w2,18,,,,0.0,12
category_2,838456,w3,19,,,,0.0,14
category_2,838456,w4,20,,,,0.0,20
category_1,839356,w1,1,,,,0.0,10
category_1,839356,w2,2,,,,0.0,42
category_1,839356,w3,3,,,,0.0,48
category_1,839356,w4,4,,,,0.0,32
category_1,839356,w1,5,,,,0.0,76
category_1,839356,w2,6,,,,0.0,62
category_1,839356,w3,7,,,,0.0,21
category_1,839356,w4,8,,,,0.0,37
category_1,839356,w1,9,,,,0.0,19
category_1,839356,w2,10,,,,0.0,34
category_1,839356,w3,11,,,,0.0,33
category_1,839356,w4,12,,,,0.0,35
category_1,839356,w1,13,,,,0.0,29
category_1,839356,w2,14,,,,0.0,47
category_1,839356,w3,15,,,,0.0,56
category_1,839356,w4,16,,,,0.0,151
category_1,839356,w1,17,,,,0.0,95
category_1,839356,w2,18,,,,0.0,34
category_1,839356,w3,19,,,,0.0,100
category_1,839356,w4,20,,,,0.0,78
category_1,839374,w1,1,,,,0.0,40
category_1,839374,w2,2,,,,0.0,19
category_1,839374,w3,3,,,,0.0,19
category_1,839374,w4,4,,,,0.0,21
category_1,839374,w1,5,,,,0.0,94
category_1,839374,w2,6,,,,0.0,14
category_1,839374,w3,7,,,,0.0,16
category_1,839374,w4,8,,,,0.0,21
category_1,839374,w1,9,,,,0.0,44
category_1,839374,w2,10,,,,0.0,17
category_1,839374,w3,11,,,,0.0,23
category_1,839374,w4,12,,,,0.0,52
category_1,839374,w1,13,,,,0.0,45
category_1,839374,w2,14,,,,0.0,102
category_1,839374,w3,15,,,,0.0,74
category_1,839374,w4,16,,,,0.0,58
category_1,839374,w1,17,,,,0.0,0
category_1,839374,w2,18,,,,0.0,57
category_1,839374,w3,19,,,,0.0,59
category_1,839374,w4,20,,,,0.0,70
category_2,858886,w1,1,,,,0.0,9
category_2,858886,w2,2,,,,0.0,12
category_2,858886,w3,3,,,,0.0,14
category_2,858886,w4,4,,,,0.0,9
category_2,858886,w1,5,,,,0.0,12
category_2,858886,w2,6,,,,0.0,6
category_2,858886,w3,7,,,,0.0,5
category_2,858886,w4,8,,,,0.0,11
category_2,858886,w1,9,,,,0.0,11
category_2,858886,w2,10,,,,0.0,13
category_2,858886,w3,11,,,,0.0,6
category_2,858886,w4,12,,,,0.0,11
category_2,858886,w1,13,,,,0.0,11
category_2,858886,w2,14,,,,0.0,11
category_2,858886,w3,15,,,,0.0,9
category_2,858886,w4,16,,,,0.0,16
category_2,858886,w1,17,,,,0.0,7
category_2,858886,w2,18,,,,0.0,10
category_2,858886,w3,19,,,,0.0,9
category_2,858886,w4,20,,,,0.0,8
category_2,865933,w1,1,,,,0.0,35
category_2,865933,w2,2,,,,0.0,55
category_2,865933,w3,3,,,,0.0,28
category_2,865933,w4,4,,,,0.0,47
category_2,865933,w1,5,,,,0.0,49
category_2,865933,w2,6,,,,0.0,14
category_2,865933,w3,7,,,,0.0,10
category_2,865933,w4,8,,,,0.0,4
category_2,865933,w1,9,,,,0.0,28
category_2,865933,w2,10,,,,0.0,19
category_2,865933,w3,11,,,,0.0,23
category_2,865933,w4,12,,,,0.0,25
category_2,865933,w1,13,,,,0.0,15
category_2,865933,w2,14,,,,0.0,7
category_2,865933,w3,15,,,,0.0,29
category_2,865933,w4,16,,,,0.0,11
category_2,865933,w1,17,,,,0.0,13
category_2,865933,w2,18,,,,0.0,21
category_2,865933,w3,19,,,,0.0,16
category_2,865933,w4,20,,,,0.0,20
category_4,872260,w1,1,,,,0.0,13
category_4,872260,w2,2,,,,0.0,18
category_4,872260,w3,3,,,,0.0,15
category_4,872260,w4,4,,,,0.0,14
category_4,872260,w1,5,,,,0.0,14
category_4,872260,w2,6,,,,0.0,13
category_4,872260,w3,7,,,,0.0,6
category_4,872260,w4,8,,,,0.0,12
category_4,872260,w1,9,,,,0.0,8
category_4,872260,w2,10,,,,0.0,15
category_4,872260,w3,11,,,,0.0,14
category_4,872260,w4,12,,,,0.0,12
category_4,872260,w1,13,,,,0.0,19
category_4,872260,w2,14,0.1,288.0,320.0,1.0,28
category_4,872260,w3,15,,,,0.0,52
category_4,872260,w4,16,0.1,288.0,320.0,1.0,23
category_4,872260,w1,17,,,,0.0,0
category_4,872260,w2,18,,,,0.0,15
category_4,872260,w3,19,,,,0.0,0
category_4,872260,w4,20,,,,0.0,20
category_2,877624,w1,1,,,,0.0,35
category_2,877624,w2,2,,,,0.0,27
category_2,877624,w3,3,,,,0.0,19
category_2,877624,w4,4,,,,0.0,31
category_2,877624,w1,5,,,,0.0,25
category_2,877624,w2,6,,,,0.0,30
category_2,877624,w3,7,,,,0.0,22
category_2,877624,w4,8,,,,0.0,16
category_2,877624,w1,9,,,,0.0,29
category_2,877624,w2,10,,,,0.0,39
category_2,877624,w3,11,,,,0.0,27
category_2,877624,w4,12,,,,0.0,32
category_2,877624,w1,13,,,,0.0,64
category_2,877624,w2,14,,,,0.0,21
category_2,877624,w3,15,,,,0.0,34
category_2,877624,w4,16,,,,0.0,27
category_2,877624,w1,17,,,,0.0,29
category_2,877624,w2,18,,,,0.0,32
category_2,877624,w3,19,,,,0.0,22
category_2,877624,w4,20,,,,0.0,27
category_3,893824,w1,1,,,,0.0,0
category_3,893824,w2,2,,,,0.0,18
